date,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,頂埔
03/05/2016,4964,12223,26970,58752,19114,11932,9613,3839,2951,11919,1751,3947,13074,8838,13566,7206,7856,4369,8181,4745,6587,7965,2080,26877,2597,12657,10525,14376,17173,15349,9000,35581,22054,30880,33591,5964,34266,25631,21907,20094,17178,188894,44414,21653,19344,30686,46481,34227,22185,9802,28699,6163,5837,17965,8930,3268,2140,9928,9785,6709,49252,12188,6701,18717,15176,30583,44111,35380,23680,29249,91592,18246,39478,44691,25441,59369,16996,16465,11040,10202,10226,29177,14702,11236,7102,24123,22094,17180,20024,10661,11505,4755,2560,6794,8881,9746,10338,14352,22992,26957,10781,11565,11830,10709,11656,8272,7782,6063
03/06/2016,4563,9129,19569,44990,14715,9796,7519,3556,2361,9933,1734,3193,12887,7222,10949,6108,6157,3987,6881,4553,5509,7301,1682,15428,2615,12171,9141,12501,14361,14433,7666,37771,18348,24277,32651,4245,28751,20992,18480,16758,11949,170274,35095,15198,17586,27279,39332,28582,23397,7971,24024,5544,4739,15852,7692,2720,1723,9490,8217,6129,51426,10514,5641,15942,11994,24616,37439,28842,19454,26354,74653,15001,33214,33475,19680,46368,13247,13037,8953,8420,9333,22784,10590,10719,6063,19235,18764,13821,16428,8742,8891,4045,2487,3471,6778,7796,9099,11043,18578,22478,9001,9398,9545,8820,9734,7115,6978,5308
03/07/2016,5484,15616,37611,44351,24327,15315,11587,3640,3034,15796,2010,4539,5888,10822,9494,18442,15500,5409,7966,3154,8587,8673,4124,26953,2225,10631,11926,15685,20685,16505,8727,27190,17988,32677,31123,9955,36426,26359,24994,21031,26768,135738,34564,23737,24277,25187,36413,29062,22990,12783,32320,7178,8202,19499,5604,3325,3187,14026,10203,7470,39967,11763,6961,21077,19385,26551,37060,39636,25613,27040,62729,23115,30750,37655,21460,53652,19930,17017,15529,12310,9726,26452,16461,6831,7616,38495,22246,21525,20742,14218,11654,4459,4311,4330,9343,8890,11612,17378,28770,23342,11513,12339,12069,11941,11741,8675,8171,6443
03/08/2016,5355,16207,38633,47677,25349,15741,11773,3841,3045,16386,2038,4623,7495,10694,10074,19039,15980,5745,8239,3198,8573,8894,4146,27904,2297,10766,12148,16000,21146,16714,9101,27489,18570,34014,31506,10419,37564,27313,25765,21456,26846,135937,36646,23813,24670,26505,36536,29532,23844,13292,32524,7530,8391,20025,6004,3415,3060,14290,10473,7606,37726,11943,6746,21497,19564,27503,38449,40507,26292,27266,63516,24569,31459,38649,22522,53949,20973,17217,16099,12692,9658,26059,17321,6977,7627,39422,22735,22362,21356,13953,11798,4365,4382,4400,9569,9071,11970,17675,28852,24916,11638,12541,12467,12188,11820,8715,8215,6467
03/09/2016,5297,16872,39900,47215,25657,16387,12147,4082,3105,16579,2048,4696,5730,10973,9864,19469,16142,5813,8322,3014,8803,8924,4477,28475,2405,10554,12414,16213,21606,16986,9276,28150,19144,35316,31283,10616,38325,27843,26406,21776,27036,136233,37223,24194,25102,26623,34101,29672,25225,12862,32678,7596,8184,19233,6038,3647,3141,14280,10296,7326,34981,11831,7011,21615,19951,27721,38813,41664,26642,28454,65106,25854,32915,40128,23133,55379,21615,17638,16399,12900,9218,26736,18046,6806,7945,41151,23579,22845,20931,14367,11800,4464,4475,4496,10130,9467,12085,18158,30396,25359,11759,12618,12866,12352,12434,8774,8250,6525
03/10/2016,5624,17372,41592,51377,26968,17620,12893,4236,3151,16863,2055,4557,5347,11323,10406,19997,16599,5814,8601,2909,9180,8932,4798,39564,2429,10500,12486,16612,21860,17153,9784,28550,19730,35716,30346,10666,40160,28240,27097,22138,26527,144321,38431,23868,26079,26243,35020,29050,23210,12956,32232,7706,8522,18872,6133,3760,3055,14113,10051,6984,33042,11744,6986,21705,20150,27375,41069,41932,27054,26762,66549,25671,33483,41184,23260,58387,22057,17773,16519,13080,9232,26965,18747,6798,7975,42855,24664,23839,21340,14559,11997,4588,4539,4742,10349,9708,12735,18941,31227,26319,12029,12761,13423,12731,12899,8712,8681,6617
03/11/2016,6163,18406,43710,58118,29183,17862,13311,4320,3322,17555,2124,4817,5758,11376,11855,20382,17533,6323,9296,3123,9563,9872,4899,48042,2622,11028,13307,17492,23242,18806,10391,32333,21846,37853,34626,11197,42137,30306,28279,22987,27323,188122,43906,26529,27511,27803,37951,31644,25493,13280,34319,8008,8626,20375,7061,3632,3189,13604,10898,7309,36670,13112,7719,23326,21169,30971,46089,43579,28423,29026,79373,27215,38359,47805,26884,68418,23411,19092,17318,15013,10063,32680,20280,7429,8991,45207,25659,24843,23103,14511,13124,4839,4742,4936,10572,10464,13080,20097,32333,28375,12895,13540,14121,13452,13351,9313,9080,7141
03/12/2016,4474,12692,26148,60772,18990,12634,9772,3892,2591,12630,1683,3153,6297,8657,12911,7264,7865,5323,7911,2708,6463,8025,2092,39073,2354,9865,10384,13876,16435,17337,8826,42208,21720,32194,29970,4941,34400,24144,21912,20102,16350,189993,44360,21057,18730,29460,36791,29629,21830,9532,28167,5895,5412,15969,9354,3052,1833,8297,9015,5965,35688,11072,6460,18184,14752,30389,42591,34573,22769,28366,90187,18795,40926,46615,26202,61164,17036,15674,10587,10671,7051,30025,14163,8391,7254,24222,18065,17421,17205,10178,11616,4297,2384,4096,9437,9835,9715,14579,22122,26212,10247,10933,12358,10440,11839,7444,7511,5453
03/13/2016,4545,10104,20193,46812,13616,10574,7807,3649,2390,11584,1475,2760,8674,7902,12395,5947,6526,4316,6977,3184,6072,6965,2004,36149,2060,10359,9414,12254,15194,15419,8116,38393,18466,24334,27875,4171,29880,21024,18678,17298,11567,176169,36135,15061,17056,24951,31790,24405,19136,7645,24534,5344,4688,15393,8202,2495,1695,8041,7890,6031,41730,10257,5554,16231,12232,24674,39093,30113,19522,26317,74611,16306,35184,34109,20500,54823,14904,14158,9753,9491,6620,27006,11092,9240,5950,18003,12184,14133,14883,9361,9737,4447,2341,3476,6867,8033,8315,12726,19584,22536,9008,9399,10850,9071,10226,6851,7054,5171
03/14/2016,5697,16121,38760,46060,24849,15874,11730,3834,2974,15908,2010,4565,5348,11094,9735,19035,15930,5350,8012,2937,8745,8663,4320,27421,2163,10021,11835,15972,20658,16569,8943,28039,18702,33375,29370,10035,37059,26554,25741,21066,26316,139283,36088,23987,24950,24995,35862,28920,22803,12647,32150,7256,8139,19078,6151,3394,3079,13790,10379,7278,36999,11520,6904,21141,19776,26717,37966,40062,26179,27249,63870,23019,31182,38684,21994,54896,20280,17187,15988,12336,9559,29183,17517,6597,7723,40420,22979,22006,21110,14205,11804,4402,4279,4426,9580,9201,11997,17936,29042,24107,11511,12593,12275,12061,12058,8492,8303,6517
03/15/2016,5466,16560,40334,47707,26212,16503,12476,4126,3129,16718,2064,4642,5421,10873,9571,19405,16569,5755,8383,2871,8853,9018,4478,27807,2378,10334,12161,16216,21710,16847,9497,28072,19213,35093,29777,10451,38838,27993,26412,21434,26911,136498,37319,24383,25033,25586,33824,29389,24417,13025,32719,7594,8352,19126,6374,3443,3093,13896,10340,7493,34138,11728,6677,21498,20293,27109,39753,41334,26674,26648,63410,24747,31628,39328,22522,55010,21701,17308,16323,12657,9142,26192,18350,6617,7928,41224,23830,23003,20982,14206,11940,4336,4466,4539,9934,9524,12362,18422,29744,25303,11953,12494,12817,12339,12491,8577,8233,6706
03/16/2016,5565,16815,40728,48239,25895,16323,12296,4008,3142,16716,2114,4635,6258,11160,10113,19779,16476,5618,8351,2980,8827,8840,4513,28055,2387,10337,12482,16892,21857,17428,9520,29053,19875,35465,31523,10510,38399,28168,26520,21565,27032,136886,39334,25183,25448,26221,35643,29840,25230,13088,33239,7621,8362,19535,6382,3554,3126,13976,10378,7383,35934,11863,7035,21743,20180,27845,39628,41485,27021,27771,65465,25748,33168,41375,23622,55493,21638,17577,16601,12623,9561,27659,18397,6773,8321,41957,24002,23237,21753,14296,12181,4460,4511,4561,9906,9534,12592,18620,30723,25426,11836,12764,12738,12477,12384,8707,8413,6798
03/17/2016,5776,16736,40193,48973,26105,16311,12096,3954,3065,15959,2125,4732,7664,11096,10650,19549,15947,5626,8310,3109,8668,8808,4389,28047,2395,10746,11982,16195,22053,16983,9239,28846,20035,34535,31005,10244,37702,27729,26040,21543,26714,141135,39386,24324,25503,26668,37450,30756,23814,13296,33573,7474,8509,19863,6417,3515,3075,14120,10314,7603,38286,11933,6842,21453,20064,28329,39196,41552,26537,27908,65271,24798,31803,41024,23213,57641,21101,17438,16426,12561,9973,28086,17927,7086,7918,41132,24030,22596,21846,14037,12050,4528,4403,4566,9550,9349,12041,17701,29716,25691,11750,12799,12536,12244,12065,8804,8375,6752
03/18/2016,6176,17900,43898,57350,28275,17400,13303,4312,3172,17030,2206,4723,6777,11084,11564,19854,16849,6101,9104,3229,9299,9493,4923,29308,2608,11124,13388,17461,23061,18102,10298,32317,21104,37336,34645,10488,41244,29944,28109,22675,27553,187858,44399,25987,27301,28592,38020,32049,25409,13438,33983,8096,9190,20255,6987,3703,3149,13536,10509,7635,37383,13229,7551,23166,20263,30944,45914,43824,27960,28699,77845,26562,35675,46597,26690,67534,22572,18405,17144,13954,10127,37577,20155,7605,8806,44605,24935,24817,22923,14513,12821,4658,4804,4912,10467,10237,13147,19635,31936,28284,12900,13420,13831,13318,13258,9468,8937,7124
03/19/2016,4663,11752,26875,57593,18161,11957,9409,3936,2612,10929,1654,2879,5536,8164,11056,7195,7395,4045,7434,2884,6199,7089,1923,21538,2486,9436,9710,13364,16131,13948,8947,33784,21204,30422,29714,5271,33263,23614,20786,18606,16408,181329,47275,21310,19131,25459,37906,28273,21141,9539,26710,5891,5526,15454,8149,2818,1759,8629,8968,6667,35281,10346,6659,17009,14295,28442,40770,33572,22252,26516,85909,17243,36227,43101,24376,57985,15806,15249,9933,9481,6962,36540,13988,8831,7569,23600,23853,17241,18983,9916,10066,4122,2382,3762,7869,9374,9498,13903,21686,25693,10204,10438,11669,10168,11468,7258,7416,5197
03/20/2016,4783,10036,20036,46973,14196,10137,7769,4244,2283,9848,1436,2757,10638,8129,11162,5949,6844,3663,6585,3014,5756,6107,1758,15758,2251,9876,8932,12100,14516,13388,7921,30510,18360,24607,27988,4336,29201,20607,18166,17117,12051,174558,39184,15487,17893,24539,33788,25920,22971,7761,23249,5308,5113,15043,7320,2790,1627,8160,8326,6678,43594,9958,6239,15693,12746,24736,36439,29406,19603,25934,71715,15221,32320,33128,19988,47931,14207,13026,9380,8755,7298,33996,11175,9078,5617,17804,19039,13841,15142,8898,10486,3901,2043,3403,6597,7925,8465,11945,18745,23125,8739,9248,9763,8850,9714,6784,6966,5213
03/21/2016,5875,16476,39296,46949,25598,15817,12100,4051,3082,16054,2088,4780,5740,11104,9671,19193,16010,5491,8249,3001,8762,8511,4407,30918,2385,10424,12224,16163,21189,16878,9090,28345,18886,33835,29815,10176,37977,27172,26024,21412,27224,142505,36684,24417,24998,25389,34231,29600,22955,13280,32837,7483,8059,19271,5777,3339,3129,13903,10378,7678,37933,11620,7055,21369,20040,27034,38127,40884,26459,27862,63671,23481,31363,39180,22357,56470,20804,17633,16194,12725,9696,33117,17880,6885,7888,40494,22774,22529,20914,14342,11824,4315,4364,4522,9611,9420,12342,18294,30043,24474,11904,12566,12493,12443,12287,8684,8269,6526
03/22/2016,5753,16670,39614,48701,25573,15957,11892,4183,3098,16316,2176,4772,7663,11138,10825,19339,16119,5597,8191,3079,8736,8727,4476,30666,2280,10753,12116,15910,21276,16775,9261,28112,19214,33767,30782,10433,37856,27459,25930,21476,27277,135182,38388,24555,25533,27048,36880,30424,23687,13362,32766,7585,8486,19662,6279,3578,3055,14156,10663,7594,38070,11790,6795,21457,19983,27383,37776,40649,26490,27982,64850,24547,31361,39339,22279,56223,21038,17537,16398,12792,9861,30952,17772,7002,7992,40115,22611,22566,21902,13977,12074,4538,4390,4462,9614,9140,12241,17936,29544,25524,11457,12631,12487,12149,12065,8787,8368,6559
03/23/2016,5495,17391,41488,51653,26709,17009,12799,4522,3170,17132,2169,4752,5925,10999,10621,19810,16623,5787,8812,3074,9102,8925,4868,31618,2408,10812,12465,16727,22055,17182,9725,28836,20375,35855,30493,10784,39754,28685,27154,21885,26859,140898,39487,24602,25351,26836,33944,30159,24964,13324,33353,7805,8458,19059,6428,3706,3315,14327,10504,7491,35306,11979,7017,21727,20149,28090,40335,42066,26906,27936,66485,26433,33594,41247,23419,57682,22045,17872,16569,13142,9290,27753,18525,6997,8111,42586,23960,24236,21246,14247,12020,4654,4615,4708,10161,9810,12637,18940,31865,26052,12075,12653,13332,12825,12669,8833,8394,6650
03/24/2016,5695,17265,41946,53087,26973,17051,12830,4458,3177,16745,2079,4580,6258,11169,11004,20044,16435,5787,8606,2985,9023,8905,4560,32217,2571,10601,12500,16558,21950,17164,9891,29887,20394,35734,31914,10601,39485,28391,27086,21872,26485,144441,39865,24905,25307,26255,36014,30186,23837,13087,33336,7768,8533,19288,6580,3603,3244,14481,10186,7553,35433,11843,6997,21914,20251,27836,40559,41807,26971,27398,69159,26135,33983,41988,23613,59136,22674,18093,16401,13014,9462,29008,18703,7141,8047,43167,24008,23848,22292,14130,11902,4364,4414,4693,10175,9766,12561,18988,30732,26857,12067,12653,12984,12562,12596,8668,8371,6690
03/25/2016,6439,18694,44854,61612,28191,18260,13666,4662,3250,17332,2115,4865,6533,11815,13277,20238,17358,6255,9133,3052,9403,9755,5016,35928,2669,11234,13547,17603,23312,18696,10383,33240,22281,38542,34619,11035,42266,30654,28622,23441,27387,191798,47030,25913,27920,30948,38682,32745,25410,13265,33832,8062,8722,20075,7622,3830,3150,14452,10454,7641,36763,13607,7693,23153,20770,31184,47792,44259,29085,28765,85832,27824,37653,47668,27089,69600,23397,18965,17789,14628,10325,40289,20372,8029,9047,45755,26724,25954,23387,13567,12977,4707,4815,4992,10724,10990,12912,20441,33117,29345,12791,13534,14201,13544,13613,9493,9141,7336
03/26/2016,5143,12507,27695,62703,18062,13178,10128,6017,2949,11932,1923,3512,16023,9028,14396,8580,7740,4569,7945,3572,7159,7699,2162,21319,2465,11852,10824,14055,18549,15371,9106,38440,23853,31839,32676,6371,35472,25398,22375,20065,16468,191309,48649,22514,19651,34680,47522,33069,22874,9942,29608,6238,6159,18353,10047,3321,2075,10283,9805,9168,50819,11894,7787,18823,15150,30333,42749,37144,23739,30703,96782,19101,38441,44892,23858,60379,17720,15686,11852,10384,9419,41321,14916,11611,7452,24351,21145,18445,20861,10753,11105,4555,2491,4077,8091,10249,10241,14791,23938,27340,10613,11472,12410,10439,11855,7997,7988,5799
03/27/2016,4806,10033,20116,48145,13544,9789,8206,6450,2387,9944,1667,2973,15443,6952,10782,5840,6403,3723,6745,3471,5814,6217,1648,17890,2022,10042,8788,11843,13891,13154,7521,28624,18557,23947,29317,4615,29293,20690,18177,16929,11932,170627,38294,15822,18322,28567,36114,25921,23584,8057,25125,5472,5204,15647,8531,2875,1728,8949,8337,9017,45893,10234,6598,16126,12273,24450,36612,29895,19723,30974,77071,14625,30757,33574,19003,49239,14064,13279,10078,8970,7793,37555,11049,9486,5686,17840,12870,14393,15823,9103,9153,3492,2082,3961,6648,7889,8630,12009,19908,22894,8857,9810,9804,8819,9561,7292,6770,5197
03/28/2016,5757,16419,38725,47944,25002,15669,11941,4213,2988,15869,2058,4697,7743,10978,10412,18724,15714,5330,8200,3317,8440,8473,4163,27129,2213,11060,12178,15914,20775,16586,8881,27989,18744,33197,30333,10311,37476,26793,25595,21068,27497,143202,36638,24800,24935,26008,36471,29993,23212,13080,33415,7532,8549,20008,6366,3370,3037,13973,10308,7911,43509,11914,7032,21163,19963,26965,38552,40069,26001,27947,65181,23340,31868,39028,22915,57130,20247,17247,15834,12496,10114,36929,17289,7497,7667,39516,22595,22506,21477,13995,11841,4423,4331,4445,9489,9051,12086,17692,29056,24794,11509,12463,12189,12235,11941,8680,8223,6553
03/29/2016,5619,16820,38977,48520,25590,15926,12194,4320,3179,16378,2189,4846,11173,11022,10395,19167,15807,5417,8416,3778,8501,8454,4527,27700,2297,10955,12155,16124,20962,16674,9068,27449,18859,33503,30795,10255,37328,27065,25700,21352,27302,137564,37637,24187,25069,27654,37441,29959,23450,13171,33494,7387,8675,19633,6229,3567,3157,14070,10584,7998,40209,11943,6818,21518,19793,26698,37656,40487,25922,27086,63656,25028,31069,38623,22896,55024,20976,17298,16296,12609,10127,27328,17572,7767,7772,39546,22626,22400,21766,13994,12041,4372,4405,4513,9480,9124,12162,17334,30070,25029,11655,12637,12283,12181,11946,8845,8197,6661
03/30/2016,5913,16619,38987,49028,25372,16125,12277,4371,3145,16353,2101,4611,10127,11113,10807,19415,16003,5362,8352,3234,8710,8248,4345,28155,2330,11242,12012,16045,20895,16793,9141,27945,19094,34141,30497,10237,37259,27710,25837,21645,27255,142246,38054,24490,25135,26853,36684,30196,24237,13125,33311,7418,8512,19712,6231,3627,3112,14262,10673,7796,40368,11862,7062,21287,19634,27558,38414,40426,26468,26891,64389,25426,32346,39513,22489,55257,20694,17086,16120,12643,10153,26652,17672,7410,7845,39990,22734,22538,21444,13743,12201,4403,4283,4468,9465,9081,11958,17692,29287,24527,11771,12718,12352,11988,12062,8694,8210,6874
03/31/2016,6268,16941,39400,50784,25745,15945,12216,4169,3099,16211,2260,4663,9429,10949,10065,18877,15920,5729,8118,3294,8593,8409,4358,30296,2372,10908,12029,16061,21510,16681,9256,27687,19639,34064,31324,8227,37798,27287,26180,21419,26522,157644,38923,24008,25063,27146,33596,27917,24028,12928,32855,7318,8543,19317,5938,3549,3041,14007,10406,7883,38864,12017,6829,21428,19839,27407,39887,40988,26334,26774,65296,24931,32732,40419,22502,59894,20883,17246,16207,12996,10350,30945,17550,7322,7641,40368,23049,22804,21795,8339,11917,4273,4269,4400,9544,9124,11917,17405,29148,24591,11768,12829,12391,11882,11951,8577,8282,6738
04/01/2016,7252,16965,40746,56094,26434,15685,12161,4421,3049,15873,2078,4528,10372,8685,11511,16853,15990,5987,8676,3293,8479,8844,4280,28356,2431,11508,12591,16566,21763,15840,9333,26460,20553,33032,33763,8391,38371,28244,26178,21749,26994,208127,43008,25232,25670,29248,35768,29971,25472,13033,32664,7690,8628,20478,6968,3452,3056,13192,10747,7812,41440,13109,7795,22746,19888,30145,46183,41303,27171,28227,75767,25749,35701,45056,24760,66624,21111,17927,16534,13315,11086,36276,18949,7867,8682,41656,27633,23099,23702,8214,12436,4425,4465,4574,9564,9804,11751,18136,30516,26016,12376,13098,13298,12356,12687,8616,8758,7291
04/02/2016,5767,10039,21453,52608,14548,9746,8162,6228,2421,9356,1695,3445,19808,6192,10205,5504,6754,3779,7010,3862,5204,6340,1568,15727,2165,11698,9180,11729,13789,12328,7107,26918,17567,23298,28261,3803,29427,20838,19199,17478,12835,199029,39178,18827,16661,29025,39471,27927,19906,8729,24548,5458,5456,15993,8275,2914,1979,8315,9079,10185,52525,10396,6611,16483,12941,26231,39413,29730,19456,26345,77434,14795,31661,37901,20842,52909,13444,13866,9306,8920,9180,34724,12057,10031,6210,19077,16249,14574,17707,6480,9658,3414,2057,4124,6705,8522,8950,11497,18549,22866,9526,9746,10106,8995,10005,7040,6790,5422
04/03/2016,4898,8471,17354,46678,11400,7669,7101,6557,2124,7576,1789,3601,24964,5192,10131,4240,5265,3261,6080,3867,4497,5680,1548,14825,2113,11647,8650,10512,11954,11509,6436,24162,15410,18801,26940,3601,26498,18651,16843,16522,9360,171777,34605,14113,15769,28887,40359,26189,17922,7181,21537,4791,4568,15070,8409,2565,1654,7934,7796,9878,55817,9857,6256,15038,10927,22931,36811,25735,17633,24730,73375,13436,26444,31962,15996,47291,11592,12286,7958,8138,8786,32671,10146,10493,4855,15436,14180,12260,17160,6336,9004,3661,1921,3563,6157,7648,7883,10126,16251,20829,8685,9034,8883,8193,9187,6518,6264,5204
04/04/2016,4407,7882,16116,43919,11057,7039,6922,5513,1952,7779,1556,3035,20661,5076,9155,4131,5112,3108,6008,3981,4306,5448,1539,14020,1873,11122,7973,10159,10776,10803,6355,24606,14055,16878,21292,2973,26121,18356,16674,15875,7841,135411,29155,13132,13360,21652,34855,23832,16848,6969,20473,4768,4361,13760,6554,2586,1626,7286,7362,7351,48593,8410,5641,14542,9907,20616,30206,24442,16565,23052,66982,10944,24916,30906,14757,42973,10718,11870,7615,7510,8222,24741,9955,6399,4514,15077,13258,11875,14965,5739,7456,3006,1727,4439,5525,7727,7312,9512,15187,17977,8081,8358,8053,7652,8592,6116,5876,4577
04/05/2016,4752,8440,17596,44538,12323,8428,7542,4357,1947,9341,1551,3002,17289,6197,9451,5584,6177,3806,6554,3804,5368,5939,1658,15531,1830,10686,8539,11472,13399,12354,7171,27812,15252,19544,23813,3604,27960,19903,17388,16197,9279,136546,32940,17790,14871,24662,32457,24668,17648,9356,22636,4961,4399,14914,6880,2413,2409,8771,8570,6525,46059,8968,5454,15808,12761,21728,31997,27308,18006,22820,63085,10433,24322,30907,15021,42006,12376,12559,9109,7733,8834,19189,10522,7743,5014,16609,10153,12838,13395,8029,8332,3127,1852,3547,5760,7457,7494,10279,16283,18569,8262,8541,8471,8207,9202,6195,6356,4831
04/06/2016,5609,15333,37230,45311,25010,14647,11709,3803,2924,17834,2067,4621,7856,9198,9528,18561,15726,5509,7922,3084,8569,8281,4091,31226,2166,10838,11968,15863,20858,16298,8942,29243,18420,32246,28465,8436,36538,26823,25163,20231,26757,136940,35440,23267,23731,26235,33292,28106,25065,13150,32832,7269,7976,19318,5222,3390,3057,14099,10163,7613,33691,11841,6823,21483,19199,26631,37046,37571,26002,25918,61187,21731,30096,38822,21764,53666,20326,17020,15865,12360,9784,27666,17398,6944,7670,38910,22168,21668,20748,13850,11637,4284,4212,4301,9336,8996,11509,16907,28497,22330,11401,12380,12220,11737,11648,8688,8172,6526
